Name: CCTV-1, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3$订阅源, Date: None, Delay: 104 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-7, URL: http://183.136.148.214:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Delay: 965 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-7, URL: http://110.7.130.91:8096/tsfile/live/0007_1.m3u8$订阅源, Date: None, Delay: 554 ms, Speed: 0.05 M/s, Resolution: None
Name: CCTV-7, URL: http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8$订阅源, Date: None, Delay: 110 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-7, URL: http://116.9.204.242:9901/tsfile/live/0007_1.m3u8$订阅源, Date: None, Delay: 40 ms, Speed: 0.51 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010216/1.m3u8$订阅源, Date: None, Delay: 40 ms, Speed: 3.49 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://livetv.wqwqwq.sbs/itv/1000000005000265008.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 5398 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://220.170.241.204:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 46 ms, Speed: 0.12 M/s, Resolution: 720x576
Name: CCTV-8, URL: http://110.7.129.204:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 63 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV-8, URL: http://61.156.228.12:8154/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 605 ms, Speed: 0.28 M/s, Resolution: None
Name: CCTV-8, URL: http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8?$订阅源, Date: None, Delay: 110 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://58.221.214.82:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 38 ms, Speed: 0.33 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://[2409:8087:5e08:24::2]:6610/000000001000/1000000001000024341/1.m3u8?channel-id=ystenlive&Contentid=1000000001000024341&livemode=1&stbId=3$订阅源, Date: None, Delay: 48 ms, Speed: 3.60 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://z.b.bkpcp.top/m.php?id=cctv8$订阅源, Date: None, Delay: 22 ms, Speed: 20.57 M/s, Resolution: None
Name: CCTV-8, URL: http://61.138.128.226:19901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Delay: 59 ms, Speed: 0.07 M/s, Resolution: None
Name: CCTV-8, URL: http://218.3.138.25:1111/tsfile/live/1007_1.m3u8$订阅源, Date: None, Delay: 264 ms, Speed: 0.28 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://101.19.84.8:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 40 ms, Speed: 0.42 M/s, Resolution: None
Name: CCTV-8, URL: http://gmxw.7766.org:808/hls/96/index.m3u8$订阅源, Date: None, Delay: 39 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:1a0a:df::4036]:80/wh7f454c46tw1670555715_-98597522/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8?icpid=88888888&RTS=1713968499&from=4&hms_devid=1209&online=1713968499&vqe=3$订阅源, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://110.7.130.134:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 63 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV-8, URL: http://58.17.116.69:9908/tsfile/live/0001_9.m3u8$订阅源, Date: None, Delay: 100 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV-8, URL: http://175.10.230.91:8081/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 1417 ms, Speed: 0.35 M/s, Resolution: 720x576
Name: CCTV-8, URL: http://110.7.130.51:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 592 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8id=CCTV8HD$订阅源, Date: None, Delay: 116 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://116.117.104.242:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 523 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-8, URL: http://61.156.228.12:8154/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 605 ms, Speed: 0.28 M/s, Resolution: None
Name: CCTV-8, URL: http://223.166.234.9:7777/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 37 ms, Speed: 0.06 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8$订阅源, Date: None, Delay: 104 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://itms4.sdlk.vip:6721/hls/204/index.m3u8$订阅源, Date: None, Delay: 47 ms, Speed: 0.25 M/s, Resolution: None
Name: CCTV-8, URL: http://220.249.114.102:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 16 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-8, URL: http://110.7.130.91:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 554 ms, Speed: 0.05 M/s, Resolution: None
Name: CCTV-8, URL: http://121.33.239.242:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 1245 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8?$订阅源, Date: None, Delay: 104 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=cctv8$订阅源, Date: None, Delay: 17 ms, Speed: 17.06 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000003736/1.m3u8$订阅源, Date: None, Delay: 40 ms, Speed: 3.49 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://113.140.86.162:8009/hls/8/index.m3u8$订阅源, Date: None, Delay: 57 ms, Speed: 0.37 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226008/index.m3u8$订阅源, Date: None, Delay: 104 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://58.220.219.14:9901/tsfile/live/0008_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 42 ms, Speed: 0.16 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://123.130.84.106:8154/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 3179 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-8, URL: http://36.40.236.241:9999/tsfile/live/0008_2.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 37 ms, Speed: 6.95 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226008/2.m3u8$订阅源, Date: None, Delay: 116 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://42.48.50.138:9002/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 233 ms, Speed: 0.29 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010216/$订阅源, Date: None, Delay: 44 ms, Speed: 3.79 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000005000265008&livemode=1&stbId=3$订阅源, Date: None, Delay: 32 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://61.173.144.157:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 42 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV-8, URL: http://202.100.46.58:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 31 ms, Speed: 0.15 M/s, Resolution: None
Name: CCTV-8, URL: http://58.19.43.46:9901/tsfile/live/1027_1.m3u8$订阅源, Date: None, Delay: 886 ms, Speed: 0.47 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226008/index.m3u8$订阅源, Date: None, Delay: 104 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://113.57.111.4:1111/tsfile/live/1007_1.m3u8$订阅源, Date: None, Delay: 76 ms, Speed: 1.01 M/s, Resolution: None
Name: CCTV-8, URL: http://110.7.129.116:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 612 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8$订阅源, Date: None, Delay: 104 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://59.173.243.210:9901/tsfile/live/1008_1.m3u8$订阅源, Date: None, Delay: 19 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-8, URL: http://61.173.144.157:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 42 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV-8, URL: http://61.136.67.238:50085/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 1954 ms, Speed: 0.06 M/s, Resolution: None
Name: CCTV-8, URL: http://144.52.160.109:9901/tsfile/live/1008_1.m3u8$订阅源, Date: None, Delay: 6574 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-8, URL: http://58.17.48.228:808/hls/8/index.m3u8$订阅源, Date: None, Delay: 32 ms, Speed: 0.13 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://61.136.172.236:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 19 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226008/2.m3u8$订阅源, Date: None, Delay: 104 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/6000000001000001070.m3u8%3Fcdn%3Dwasusyt$订阅源, Date: None, Delay: 761 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://116.9.204.242:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 40 ms, Speed: 0.51 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:5e08:24::16]:6610/000000001000/1000000001000003736/index.m3u8?channel-id=ystenlive&Contentid=1000000001000003736&livemode=1&stbId=3$订阅源, Date: None, Delay: 350 ms, Speed: 2.72 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://183.136.148.214:9901/tsfile/live/1018_1.m3u8$订阅源, Date: None, Delay: 965 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-8, URL: http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8$订阅源, Date: None, Delay: 110 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://223.105.252.57/PLTV/3/224/3221228165/index.m3u8?servicetype=1$订阅源, Date: None, Delay: 63 ms, Speed: 0.01 M/s, Resolution: 3840x2160
Name: CCTV-8, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010216/$订阅源, Date: None, Delay: 40 ms, Speed: 3.49 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://livetv.wqwqwq.sbs/itv/6000000001000001070.m3u8?cdn=wasusyt$订阅源, Date: None, Delay: 5398 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://58.220.219.14:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 42 ms, Speed: 0.16 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226008/index.m3u8$订阅源, Date: None, Delay: 104 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:1a0a:df::404b]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8$订阅源, Date: None, Delay: 108 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://[2409:8087:1a0a:df::4031]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8$订阅源, Date: None, Delay: 117 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://[2409:8087:5e00:24::10]:6060/200000001898/460000089800010216/$订阅源, Date: None, Delay: 48 ms, Speed: 3.00 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A62115/itv/1000000005000265008.m3u8%3Fcdn%3Dystenlive$订阅源, Date: None, Delay: 761 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://219.145.93.74:9999/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 645 ms, Speed: 0.33 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8$订阅源, Date: None, Delay: 116 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://111.9.163.109:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 205 ms, Speed: 0.22 M/s, Resolution: None
Name: CCTV-8, URL: http://211.101.247.19:6699/api/migu.php?type=hls&url=cctv8$订阅源, Date: None, Delay: 41 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://222.169.85.8:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 58 ms, Speed: 0.58 M/s, Resolution: 720x576
Name: CCTV-8, URL: http://[2409:8087:1a0a:df::4036]:80/wh7f454c46tw1670555715_-98597522/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8$订阅源, Date: None, Delay: 97 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://120.197.43.179:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Delay: 219 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-8, URL: https://api.olelive.com/dis/live/CCTV8HD/hls.m3u8$订阅源, Date: None, Delay: 2439 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://101.65.32.39:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 4137 ms, Speed: 0.58 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010216/index.m3u8$订阅源, Date: None, Delay: 40 ms, Speed: 3.49 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://220.249.114.102:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 16 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8$订阅源, Date: None, Delay: 104 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://123.182.60.29:9002/hls/8/index.m3u8$订阅源, Date: None, Delay: 279 ms, Speed: 0.90 M/s, Resolution: None
Name: CCTV-8, URL: http://119.163.199.98:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 2072 ms, Speed: 0.09 M/s, Resolution: None
Name: CCTV-8, URL: http://113.25.252.226:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 109 ms, Speed: 0.08 M/s, Resolution: None
Name: CCTV-8, URL: http://119.36.148.115:59901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 26 ms, Speed: 0.10 M/s, Resolution: None
Name: CCTV-8, URL: http://123.138.22.30:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 1222 ms, Speed: 0.07 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:1a0a:df::4031]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8$订阅源, Date: None, Delay: 104 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://110.7.130.44:8096/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 2286 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-8, URL: http://116.128.242.83:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 110 ms, Speed: 0.05 M/s, Resolution: None
Name: CCTV-8, URL: https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=cctv8$订阅源, Date: None, Delay: 40 ms, Speed: 15.54 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:7008:20::2]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8$订阅源, Date: None, Delay: 63 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://61.136.172.236:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 19 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV-8, URL: http://[2409:8087:7008:20::2]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8$订阅源, Date: None, Delay: 57 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://hulun.top:35455/gaoma/cctv8.m3u8$订阅源, Date: None, Delay: 65 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-8, URL: http://42.49.148.241:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 131 ms, Speed: 1.49 M/s, Resolution: 720x576
Name: CCTV-8, URL: http://115.48.63.37:9901/tsfile/live/0008_1.m3u8$订阅源, Date: None, Delay: 29 ms, Speed: 0.15 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010216/1.m3u8?$订阅源, Date: None, Delay: 40 ms, Speed: 3.49 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8$订阅源, Date: None, Delay: 104 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-8, URL: http://120.238.94.10:9901/tsfile/live/1026_1.m3u8$订阅源, Date: None, Delay: 143 ms, Speed: 0.23 M/s, Resolution: None
Name: CCTV-8, URL: http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8$订阅源, Date: None, Delay: 110 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-8, URL: http://202.100.46.58:9901/tsfile/live/1007_1.m3u8$订阅源, Date: None, Delay: 31 ms, Speed: 0.15 M/s, Resolution: None
Name: CCTV-8, URL: http://112.46.85.60:8009/hls/8/index.m3u8$订阅源, Date: None, Delay: 43 ms, Speed: 0.35 M/s, Resolution: None
Name: CCTV-8, URL: http://m.951688.xyz:35455/itv/1000000005000265008.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 212 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-9, URL: http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv9hd/57/index.m3u8?&encrypt=$订阅源, Date: None, Delay: 94 ms, Speed: 0.06 M/s, Resolution: None
Name: CCTV-9, URL: http://219.145.93.74:9999/tsfile/live/0009_1.m3u8$订阅源, Date: None, Delay: 645 ms, Speed: 0.33 M/s, Resolution: None
Name: CCTV-9, URL: http://120.238.94.10:9901/tsfile/live/1027_1.m3u8$订阅源, Date: None, Delay: 143 ms, Speed: 0.23 M/s, Resolution: None
Name: CCTV-9, URL: http://[2409:8087:7008:20::8]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8$订阅源, Date: None, Delay: 191 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-9, URL: http://61.136.67.238:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 1954 ms, Speed: 0.06 M/s, Resolution: None
Name: CCTV-9, URL: http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225734/index.m3u8$订阅源, Date: None, Delay: 104 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-9, URL: http://175.10.230.91:8081/tsfile/live/0009_1.m3u8$订阅源, Date: None, Delay: 1417 ms, Speed: 0.35 M/s, Resolution: 720x576
Name: CCTV-9, URL: http://[2409:8087:5e08:24::16]:6610/000000001000/1000000001000014583/index.m3u8?channel-id=ystenlive&Contentid=1000000001000014583&livemode=1&stbId=3$订阅源, Date: None, Delay: 350 ms, Speed: 2.72 M/s, Resolution: 1920x1080
Name: CCTV-9, URL: http://58.17.116.69:9908/tsfile/live/0001_10.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 100 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV-9, URL: http://220.249.114.102:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Delay: 16 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV-9, URL: http://[2409:8087:1a0a:df::4015]:80/wh7f454c46tw1711975279_-1056895978/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8?icpid=88888888&RTS=1713968540&from=4&hms_devid=992&online=1713968540&vqe=3$订阅源, Date: None, Delay: 101 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-9, URL: http://223.166.234.9:7777/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 37 ms, Speed: 0.06 M/s, Resolution: None
Name: CCTV-9, URL: http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000014583/1.m3u8$订阅源, Date: None, Delay: 40 ms, Speed: 3.49 M/s, Resolution: 1920x1080
Name: CCTV-9, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225734/2.m3u8$订阅源, Date: None, Delay: 104 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-9, URL: http://[2409:8087:1a0a:df::4031]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8$订阅源, Date: None, Delay: 104 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-9, URL: http://119.163.199.98:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Delay: 2072 ms, Speed: 0.09 M/s, Resolution: None
Name: CCTV-9, URL: http://[2409:8087:5e08:24::2]:6610/000000001000/1000000001000014583/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014583&livemode=1&stbId=3$订阅源, Date: None, Delay: 48 ms, Speed: 3.60 M/s, Resolution: 1920x1080
Name: CCTV-9, URL: http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225734/index.m3u8$订阅源, Date: None, Delay: 104 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-9, URL: http://58.17.116.69:9908/tsfile/live/0001_10.m3u8$订阅源, Date: None, Delay: 100 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV-9, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225734/index.m3u8$订阅源, Date: None, Delay: 104 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-9, URL: http://110.7.130.44:8096/tsfile/live/0009_1.m3u8$订阅源, Date: None, Delay: 2286 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV-9, URL: http://113.25.252.226:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Delay: 109 ms, Speed: 0.08 M/s, Resolution: None
Name: CCTV-9, URL: http://116.9.204.242:9901/tsfile/live/0009_1.m3u8$订阅源, Date: None, Delay: 40 ms, Speed: 0.51 M/s, Resolution: None
Name: CCTV-9, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225734/index.m3u8$订阅源, Date: None, Delay: 104 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV-9, URL: http://[2409:8087:1a0a:df::4015]:80/wh7f454c46tw1711975279_-1056895978/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8$订阅源, Date: None, Delay: 101 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV-9, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000001000014583&livemode=1&stbId=3$订阅源, Date: None, Delay: 32 ms, Speed: 0.00 M/s, Resolution: None
